Date,OrderID,WarehouseID,ProductID,Stage,OpenUnits,OpenValueUSD,OverdueUnits,AgeUnitDays
2025-08-31,17836,3,17,Dispatch,14,1605.38,0,42
2025-08-31,17837,3,13,Dispatch,18,2042.28,0,54
2025-08-31,17838,3,23,Dispatch,10,1240.5,0,30
2025-08-31,17839,3,25,Dispatch,22,446.6,0,66
2025-08-31,17840,3,3,Dispatch,18,945.54,0,54
2025-08-31,17841,3,12,Dispatch,11,999.35,0,33
2025-08-31,17842,3,23,Dispatch,17,2108.85,0,51
2025-08-31,17843,3,28,Dispatch,14,219.38,0,42
2025-08-31,17844,3,1,Dispatch,16,1917.76,0,48
2025-08-31,17845,3,21,Dispatch,4,132.56,0,12
2025-09-30,18724,1,17,Pick,8,917.36,8,32
2025-09-30,18764,1,17,Pick,21,2408.07,0,21
2025-09-30,18797,1,7,Pick,13,1140.23,0,0
2025-09-30,18802,1,7,Pick,20,1754.2,0,0
2025-09-30,18760,1,28,Pack,3,47.01,0,3
2025-09-30,18761,1,31,Pack,11,365.75,0,11
2025-09-30,18762,1,18,Pack,11,796.73,0,11
2025-09-30,18763,1,2,Pack,7,637.98,0,7
2025-09-30,18763,1,2,Pack,13,1184.82,0,13
2025-09-30,18765,1,29,Pack,3,67.53,0,3
2025-09-30,18793,1,18,Pack,17,1231.31,0,0
2025-09-30,18794,1,15,Pack,9,644.67,0,0
2025-09-30,18795,1,23,Pack,3,372.15,0,0
2025-09-30,18796,1,2,Pack,17,1549.38,0,0
2025-09-30,18797,1,7,Pack,8,701.68,0,0
2025-09-30,18798,1,10,Pack,3,295.41,0,0
2025-09-30,18799,1,20,Pack,7,634.69,0,0
2025-09-30,18800,1,5,Pack,14,121.94,0,0
2025-09-30,18801,1,5,Pack,11,95.81,0,0
2025-09-30,18803,1,23,Pack,14,1736.7,0,0
2025-09-30,18804,1,20,Pack,7,634.69,0,0
2025-09-30,18805,1,2,Pack,3,273.42,0,0
2025-09-30,18806,1,27,Pack,5,610.0,0,0
2025-09-30,18807,1,4,Pack,9,1090.62,0,0
2025-09-30,18286,1,21,Dispatch,6,198.84,6,108
2025-09-30,18331,1,21,Dispatch,22,729.08,22,330
2025-09-30,18372,1,21,Dispatch,18,596.52,18,252
2025-09-30,18410,1,21,Dispatch,8,265.12,8,104
2025-09-30,18423,1,21,Dispatch,22,729.08,22,286
2025-09-30,18720,1,21,Dispatch,9,298.26,9,36
2025-09-30,18751,1,18,Dispatch,8,579.44,0,8
2025-09-30,18752,1,19,Dispatch,10,211.4,0,10
2025-09-30,18753,1,23,Dispatch,21,2605.05,0,21
2025-09-30,18754,1,11,Dispatch,9,745.38,0,9
2025-09-30,18755,1,23,Dispatch,18,2232.9,0,18
2025-09-30,18756,1,29,Dispatch,7,157.57,0,7
2025-09-30,18757,1,11,Dispatch,6,496.92,0,6
2025-09-30,18758,1,15,Dispatch,21,1504.23,0,21
2025-09-30,18759,1,20,Dispatch,8,725.36,0,8
2025-09-30,18760,1,28,Dispatch,9,141.03,0,9
2025-09-30,18649,2,21,Pick,18,596.52,18,108
2025-09-30,18686,2,21,Pick,5,165.7,0,25
2025-09-30,18729,2,21,Pick,15,497.1,0,60
2025-09-30,18815,2,21,Pick,15,497.1,0,0
2025-09-30,18808,2,3,Pack,22,1155.66,0,0
2025-09-30,18809,2,7,Pack,19,1666.49,0,0
2025-09-30,18810,2,31,Pack,18,598.5,0,0
2025-09-30,18811,2,29,Pack,5,112.55,0,0
2025-09-30,18812,2,11,Pack,16,1325.12,0,0
2025-09-30,18813,2,19,Pack,20,422.8,0,0
2025-09-30,18814,2,9,Pack,8,126.72,0,0
2025-09-30,18816,2,30,Pack,13,603.33,0,0
2025-09-30,18817,2,26,Pack,20,1724.6,0,0
2025-09-30,18818,2,5,Pack,8,69.68,0,0
2025-09-30,18819,2,12,Pack,14,1271.9,0,0
2025-09-30,18820,2,1,Pack,19,2277.34,0,0
2025-09-30,18821,2,31,Pack,21,698.25,0,0
2025-09-30,18475,2,8,Dispatch,12,865.8,12,144
2025-09-30,18766,2,27,Dispatch,4,488.0,0,4
2025-09-30,18767,2,2,Dispatch,12,1093.68,0,12
2025-09-30,18768,2,14,Dispatch,6,558.12,0,6
2025-09-30,18769,2,28,Dispatch,5,78.35,0,5
2025-09-30,18770,2,27,Dispatch,15,1830.0,0,15
2025-09-30,18771,2,1,Dispatch,12,1438.32,0,12
2025-09-30,18772,2,29,Dispatch,22,495.22,0,22
2025-09-30,18773,2,22,Dispatch,17,494.02,0,17
2025-09-30,18774,2,26,Dispatch,12,1034.76,0,12
2025-09-30,18775,2,30,Dispatch,15,696.15,0,15
2025-09-30,18776,2,5,Dispatch,22,191.62,0,22
2025-09-30,18777,2,29,Dispatch,9,202.59,0,9
2025-09-30,18778,2,10,Dispatch,14,1378.58,0,14
2025-09-30,18779,2,20,Dispatch,8,725.36,0,8
2025-09-30,18822,3,19,Pack,8,169.12,0,0
2025-09-30,18823,3,18,Pack,13,941.59,0,0
2025-09-30,18824,3,3,Pack,7,367.71,0,0
2025-09-30,18825,3,14,Pack,17,1581.34,0,0
2025-09-30,18826,3,15,Pack,6,429.78,0,0
2025-09-30,18827,3,25,Pack,16,324.8,0,0
2025-09-30,18828,3,10,Pack,5,492.35,0,0
2025-09-30,18829,3,14,Pack,21,1953.42,0,0
2025-09-30,18830,3,11,Pack,20,1656.4,0,0
2025-09-30,18831,3,31,Pack,15,498.75,0,0
2025-09-30,18832,3,4,Pack,19,2302.42,0,0
2025-09-30,18833,3,18,Pack,17,1231.31,0,0
2025-09-30,18834,3,11,Pack,22,1822.04,0,0
2025-09-30,18835,3,13,Pack,15,1701.9,0,0
2025-09-30,18780,3,15,Dispatch,10,716.3,0,10
2025-09-30,18781,3,6,Dispatch,9,153.99,0,9
2025-09-30,18782,3,12,Dispatch,12,1090.2,0,12
2025-09-30,18783,3,23,Dispatch,14,1736.7,0,14
2025-09-30,18784,3,6,Dispatch,10,171.1,0,10
2025-09-30,18785,3,19,Dispatch,9,190.26,0,9
2025-09-30,18786,3,5,Dispatch,22,191.62,0,22
2025-09-30,18787,3,20,Dispatch,10,906.7,0,10
2025-09-30,18788,3,28,Dispatch,10,156.7,0,10
2025-09-30,18789,3,31,Dispatch,6,199.5,0,6
2025-09-30,18790,3,18,Dispatch,17,1231.31,0,17
2025-09-30,18791,3,29,Dispatch,13,292.63,0,13
2025-09-30,18792,3,29,Dispatch,3,67.53,0,3
2025-10-31,19153,1,20,Pick,11,997.37,11,242
2025-10-31,19204,1,20,Pick,13,1178.71,13,273
2025-10-31,19258,1,20,Pick,9,816.03,9,162
2025-10-31,19407,1,20,Pick,9,816.03,9,135
2025-10-31,19579,1,20,Pick,13,1178.71,13,130
2025-10-31,19629,1,18,Pick,15,1086.45,15,135
2025-10-31,19740,1,18,Pick,20,1448.6,20,140
2025-10-31,19783,1,18,Pick,20,1448.6,20,80
2025-10-31,19784,1,18,Pick,20,1448.6,0,80
2025-10-31,19994,1,18,Pick,8,579.44,0,0
2025-10-31,19944,1,10,Pack,5,492.35,0,5
2025-10-31,19945,1,1,Pack,9,1078.74,0,9
2025-10-31,19946,1,2,Pack,4,364.56,0,4
2025-10-31,19984,1,15,Pack,5,358.15,0,0
2025-10-31,19985,1,28,Pack,15,235.05,0,0
2025-10-31,19986,1,3,Pack,12,630.36,0,0
2025-10-31,19987,1,29,Pack,4,90.04,0,0
2025-10-31,19988,1,1,Pack,9,1078.74,0,0
2025-10-31,19989,1,11,Pack,9,745.38,0,0
2025-10-31,19990,1,29,Pack,4,90.04,0,0
2025-10-31,19991,1,12,Pack,11,999.35,0,0
2025-10-31,19992,1,29,Pack,7,157.57,0,0
2025-10-31,19993,1,2,Pack,13,1184.82,0,0
2025-10-31,19995,1,5,Pack,16,139.36,0,0
2025-10-31,19996,1,2,Pack,18,1640.52,0,0
2025-10-31,19997,1,6,Pack,8,136.88,0,0
2025-10-31,19998,1,4,Pack,20,2423.6,0,0
2025-10-31,19999,1,4,Pack,13,1575.34,0,0
2025-10-31,20000,1,31,Pack,19,631.75,0,0
2025-10-31,19889,1,14,Dispatch,2,186.04,0,4
2025-10-31,19890,1,29,Dispatch,20,450.2,0,40
2025-10-31,19891,1,5,Dispatch,6,52.26,0,12
2025-10-31,19891,1,5,Dispatch,6,52.26,0,12
2025-10-31,19892,1,13,Dispatch,16,1815.36,0,32
2025-10-31,19893,1,31,Dispatch,5,166.25,0,10
2025-10-31,19894,1,7,Dispatch,16,1403.36,0,32
2025-10-31,19895,1,1,Dispatch,20,2397.2,0,40
2025-10-31,19896,1,14,Dispatch,4,372.08,0,8
2025-10-31,19897,1,1,Dispatch,20,2397.2,0,40
2025-10-31,19931,1,14,Dispatch,5,465.1,0,5
2025-10-31,19932,1,3,Dispatch,6,315.18,0,6
2025-10-31,19933,1,7,Dispatch,21,1841.91,0,21
2025-10-31,19934,1,10,Dispatch,13,1280.11,0,13
2025-10-31,19935,1,4,Dispatch,8,969.44,0,8
2025-10-31,19936,1,6,Dispatch,19,325.09,0,19
2025-10-31,19937,1,5,Dispatch,5,43.55,0,5
2025-10-31,19938,1,2,Dispatch,10,911.4,0,10
2025-10-31,19939,1,15,Dispatch,8,573.04,0,8
2025-10-31,19940,1,28,Dispatch,11,172.37,0,11
2025-10-31,19941,1,31,Dispatch,17,565.25,0,17
2025-10-31,19942,1,5,Dispatch,8,69.68,0,8
2025-10-31,19943,1,19,Dispatch,5,105.7,0,5
2025-10-31,20002,2,17,Pick,3,344.01,0,0
2025-10-31,20006,2,17,Pick,16,1834.72,0,0
2025-10-31,20015,2,17,Pick,14,1605.38,0,0
2025-10-31,19542,2,10,Pack,2,196.94,2,22
2025-10-31,19543,2,24,Pack,10,1257.5,10,110
2025-10-31,19544,2,7,Pack,5,438.55,5,55
2025-10-31,19545,2,1,Pack,6,719.16,6,66
2025-10-31,19546,2,25,Pack,6,121.8,6,66
2025-10-31,19547,2,4,Pack,22,2665.96,22,242
2025-10-31,19548,2,2,Pack,16,1458.24,16,176
2025-10-31,19580,2,16,Pack,3,103.65,3,30
2025-10-31,19581,2,30,Pack,8,371.28,8,80
2025-10-31,19582,2,6,Pack,8,136.88,8,80
2025-10-31,19583,2,29,Pack,16,360.16,16,160
2025-10-31,19584,2,2,Pack,17,1549.38,17,170
2025-10-31,19585,2,3,Pack,16,840.48,16,160
2025-10-31,19586,2,1,Pack,10,1198.6,10,100
2025-10-31,19587,2,13,Pack,4,453.84,4,40
2025-10-31,19588,2,31,Pack,18,598.5,18,180
2025-10-31,19589,2,27,Pack,17,2074.0,17,170
2025-10-31,19590,2,20,Pack,12,1088.04,12,120
2025-10-31,19591,2,18,Pack,2,144.86,2,20
2025-10-31,19591,2,18,Pack,10,724.3,10,100
2025-10-31,19592,2,25,Pack,18,365.4,18,180
2025-10-31,19593,2,21,Pack,9,298.26,9,90
2025-10-31,19594,2,7,Pack,5,438.55,5,50
2025-10-31,19595,2,26,Pack,13,1120.99,13,130
2025-10-31,19596,2,23,Pack,10,1240.5,10,100
2025-10-31,19597,2,13,Pack,14,1588.44,14,140
2025-10-31,19635,2,15,Pack,10,716.3,10,90
2025-10-31,19636,2,13,Pack,4,453.84,4,36
2025-10-31,19637,2,25,Pack,17,345.1,17,153
2025-10-31,19638,2,9,Pack,19,300.96,19,171
2025-10-31,19639,2,11,Pack,8,662.56,8,72
2025-10-31,19640,2,5,Pack,9,78.39,9,81
2025-10-31,19641,2,28,Pack,16,250.72,16,144
2025-10-31,19642,2,11,Pack,5,414.1,5,45
2025-10-31,19643,2,7,Pack,22,1929.62,22,198
2025-10-31,19644,2,6,Pack,8,136.88,8,72
2025-10-31,19645,2,2,Pack,15,1367.1,15,135
2025-10-31,19646,2,13,Pack,5,567.3,5,45
2025-10-31,19647,2,6,Pack,4,68.44,4,36
2025-10-31,19648,2,19,Pack,15,317.1,15,135
2025-10-31,19649,2,27,Pack,19,2318.0,19,171
2025-10-31,19650,2,23,Pack,2,248.1,2,18
2025-10-31,19650,2,23,Pack,13,1612.65,13,117
2025-10-31,19689,2,20,Pack,7,634.69,7,56
2025-10-31,19690,2,12,Pack,3,272.55,3,24
2025-10-31,19691,2,23,Pack,5,620.25,5,40
2025-10-31,19692,2,29,Pack,9,202.59,9,72
2025-10-31,19693,2,6,Pack,14,239.54,14,112
2025-10-31,19694,2,3,Pack,18,945.54,18,144
2025-10-31,19695,2,17,Pack,13,1490.71,13,104
2025-10-31,19696,2,19,Pack,6,126.84,6,48
2025-10-31,19697,2,13,Pack,19,2155.74,19,152
2025-10-31,19698,2,4,Pack,14,1696.52,14,112
2025-10-31,19699,2,31,Pack,15,498.75,15,120
2025-10-31,19700,2,27,Pack,19,2318.0,19,152
2025-10-31,19701,2,17,Pack,14,1605.38,14,112
2025-10-31,19702,2,19,Pack,16,338.24,16,128
2025-10-31,19703,2,17,Pack,6,688.02,6,48
2025-10-31,19704,2,18,Pack,11,796.73,11,88
2025-10-31,19705,2,20,Pack,3,272.01,3,24
2025-10-31,19706,2,28,Pack,18,282.06,18,144
2025-10-31,19707,2,11,Pack,5,414.1,5,40
2025-10-31,19742,2,11,Pack,9,745.38,9,63
2025-10-31,19743,2,25,Pack,20,406.0,20,140
2025-10-31,19744,2,13,Pack,16,1815.36,16,112
2025-10-31,19745,2,15,Pack,22,1575.86,22,154
2025-10-31,19746,2,22,Pack,20,581.2,20,140
2025-10-31,19747,2,25,Pack,21,426.3,21,147
2025-10-31,19748,2,11,Pack,14,1159.48,14,98
2025-10-31,19749,2,29,Pack,18,405.18,18,126
2025-10-31,19750,2,6,Pack,14,239.54,14,98
2025-10-31,19751,2,17,Pack,10,1146.7,10,70
2025-10-31,19752,2,22,Pack,20,581.2,20,140
2025-10-31,19753,2,19,Pack,9,190.26,9,63
2025-10-31,19754,2,8,Pack,12,865.8,12,84
2025-10-31,19755,2,15,Pack,7,501.41,7,49
2025-10-31,19756,2,29,Pack,22,495.22,22,154
2025-10-31,19757,2,3,Pack,11,577.83,11,77
2025-10-31,19757,2,3,Pack,3,157.59,3,21
2025-10-31,19758,2,1,Pack,15,1797.9,15,105
2025-10-31,19798,2,30,Pack,6,278.46,6,24
2025-10-31,19799,2,11,Pack,8,662.56,8,32
2025-10-31,19800,2,5,Pack,22,191.62,0,88
2025-10-31,19801,2,1,Pack,3,359.58,3,12
2025-10-31,19802,2,11,Pack,16,1325.12,16,64
2025-10-31,19803,2,25,Pack,5,101.5,5,20
2025-10-31,19804,2,15,Pack,3,214.89,0,12
2025-10-31,19805,2,25,Pack,6,121.8,6,24
2025-10-31,19806,2,3,Pack,20,1050.6,20,80
2025-10-31,19807,2,29,Pack,9,202.59,0,36
2025-10-31,19808,2,23,Pack,6,744.3,6,24
2025-10-31,19809,2,3,Pack,10,525.3,10,40
2025-10-31,19810,2,15,Pack,11,787.93,11,44
2025-10-31,19811,2,13,Pack,17,1928.82,0,68
2025-10-31,19812,2,28,Pack,8,125.36,8,32
2025-10-31,19813,2,26,Pack,20,1724.6,0,80
2025-10-31,19848,2,6,Pack,14,239.54,0,42
2025-10-31,19849,2,15,Pack,22,1575.86,0,66
2025-10-31,19850,2,18,Pack,5,362.15,0,15
2025-10-31,19851,2,6,Pack,19,325.09,0,57
2025-10-31,19852,2,28,Pack,8,125.36,0,24
2025-10-31,19853,2,13,Pack,5,567.3,0,15
2025-10-31,19854,2,14,Pack,19,1767.38,0,57
2025-10-31,19855,2,1,Pack,3,359.58,0,9
2025-10-31,19856,2,1,Pack,6,719.16,0,18
2025-10-31,19857,2,7,Pack,11,964.81,0,33
2025-10-31,19859,2,9,Pack,15,237.6,0,45
2025-10-31,19860,2,26,Pack,8,689.84,0,24
2025-10-31,19861,2,11,Pack,12,993.84,0,36
2025-10-31,19862,2,22,Pack,12,348.72,0,36
2025-10-31,19863,2,9,Pack,3,47.52,0,9
2025-10-31,19864,2,28,Pack,11,172.37,0,33
2025-10-31,19865,2,2,Pack,4,364.56,0,12
2025-10-31,19898,2,23,Pack,9,1116.45,0,18
2025-10-31,19899,2,30,Pack,10,464.1,0,20
2025-10-31,19900,2,7,Pack,14,1227.94,0,28
2025-10-31,19901,2,18,Pack,4,289.72,0,8
2025-10-31,19902,2,22,Pack,19,552.14,0,38
2025-10-31,19903,2,4,Pack,10,1211.8,0,20
2025-10-31,19904,2,11,Pack,12,993.84,0,24
2025-10-31,19905,2,23,Pack,19,2356.95,0,38
2025-10-31,19906,2,18,Pack,6,434.58,0,12
2025-10-31,19907,2,14,Pack,10,930.2,0,20
2025-10-31,19908,2,18,Pack,11,796.73,0,22
2025-10-31,19909,2,1,Pack,18,2157.48,0,36
2025-10-31,19910,2,27,Pack,20,2440.0,0,40
2025-10-31,19911,2,22,Pack,11,319.66,0,22
2025-10-31,19912,2,11,Pack,13,1076.66,0,26
2025-10-31,19913,2,7,Pack,11,964.81,0,22
2025-10-31,19914,2,7,Pack,7,613.97,0,14
2025-10-31,19915,2,2,Pack,12,1093.68,0,24
2025-10-31,19809,2,3,Pack,1,52.53,1,4
2025-10-31,19858,2,3,Pack,18,945.54,0,54
2025-10-31,19915,2,2,Pack,2,182.28,0,4
2025-10-31,19947,2,11,Pack,14,1159.48,0,14
2025-10-31,19948,2,3,Pack,22,1155.66,0,22
2025-10-31,19949,2,7,Pack,13,1140.23,0,13
2025-10-31,19950,2,18,Pack,21,1521.03,0,21
2025-10-31,19951,2,30,Pack,12,556.92,0,12
2025-10-31,19952,2,20,Pack,4,362.68,0,4
2025-10-31,19953,2,6,Pack,8,136.88,0,8
2025-10-31,19954,2,13,Pack,5,567.3,0,5
2025-10-31,19955,2,6,Pack,20,342.2,0,20
2025-10-31,19956,2,5,Pack,8,69.68,0,8
2025-10-31,19957,2,19,Pack,17,359.38,0,17
2025-10-31,19958,2,30,Pack,7,324.87,0,7
2025-10-31,19959,2,21,Pack,3,99.42,0,3
2025-10-31,19960,2,28,Pack,19,297.73,0,19
2025-10-31,19961,2,30,Pack,4,185.64,0,4
2025-10-31,19962,2,7,Pack,18,1578.78,0,18
2025-10-31,19963,2,21,Pack,1,33.14,0,1
2025-10-31,19963,2,21,Pack,20,662.8,0,20
2025-10-31,20001,2,10,Pack,21,2067.87,0,0
2025-10-31,20002,2,17,Pack,19,2178.73,0,0
2025-10-31,20003,2,3,Pack,4,210.12,0,0
2025-10-31,20004,2,25,Pack,15,304.5,0,0
2025-10-31,20005,2,11,Pack,19,1573.58,0,0
2025-10-31,20007,2,9,Pack,8,126.72,0,0
2025-10-31,20008,2,10,Pack,10,984.7,0,0
2025-10-31,20009,2,27,Pack,20,2440.0,0,0
2025-10-31,20010,2,15,Pack,9,644.67,0,0
2025-10-31,20011,2,1,Pack,6,719.16,0,0
2025-10-31,20012,2,9,Pack,13,205.92,0,0
2025-10-31,20013,2,1,Pack,14,1678.04,0,0
2025-10-31,20014,2,3,Pack,6,315.18,0,0
2025-10-31,20016,2,21,Pack,19,629.66,0,0
2025-10-31,20017,2,11,Pack,17,1407.94,0,0
2025-10-31,19531,2,23,Dispatch,5,620.25,5,55
2025-10-31,19532,2,28,Dispatch,22,344.74,22,242
2025-10-31,19533,2,6,Dispatch,7,119.77,7,77
2025-10-31,19534,2,5,Dispatch,16,139.36,16,176
2025-10-31,19535,2,1,Dispatch,11,1318.46,11,121
2025-10-31,19536,2,1,Dispatch,11,1318.46,11,121
2025-10-31,19537,2,1,Dispatch,12,1438.32,12,132
2025-10-31,19538,2,28,Dispatch,15,235.05,15,165
2025-10-31,19539,2,21,Dispatch,3,99.42,3,33
2025-10-31,19540,2,13,Dispatch,6,680.76,6,66
2025-10-31,19541,2,26,Dispatch,16,1379.68,16,176
2025-10-31,19542,2,10,Dispatch,11,1083.17,11,121
2025-10-31,19550,3,23,Pick,9,1116.45,9,99
2025-10-31,19656,3,23,Pick,15,1860.75,15,135
2025-10-31,19714,3,23,Pick,15,1860.75,15,120
2025-10-31,19717,3,16,Pick,3,103.65,3,24
2025-10-31,19775,3,21,Pick,5,165.7,5,35
2025-10-31,19815,3,21,Pick,9,298.26,0,36
2025-10-31,19816,3,23,Pick,6,744.3,6,24
2025-10-31,19876,3,29,Pick,9,202.59,0,27
2025-10-31,19916,3,21,Pick,4,132.56,0,8
2025-10-31,19922,3,29,Pick,22,495.22,0,44
2025-10-31,19924,3,29,Pick,8,180.08,0,16
2025-10-31,19927,3,23,Pick,15,1860.75,0,30
2025-10-31,19970,3,29,Pick,6,135.06,0,6
2025-10-31,20020,3,16,Pick,3,103.65,0,0
2025-10-31,20034,3,12,Pick,13,1181.05,0,0
2025-10-31,19983,3,14,Pack,12,1116.24,0,12
2025-10-31,20018,3,17,Pack,6,688.02,0,0
2025-10-31,20019,3,31,Pack,3,99.75,0,0
2025-10-31,20021,3,31,Pack,3,99.75,0,0
2025-10-31,20022,3,1,Pack,15,1797.9,0,0
2025-10-31,20023,3,20,Pack,4,362.68,0,0
2025-10-31,20024,3,4,Pack,17,2060.06,0,0
2025-10-31,20025,3,10,Pack,7,689.29,0,0
2025-10-31,20026,3,14,Pack,17,1581.34,0,0
2025-10-31,20027,3,2,Pack,8,729.12,0,0
2025-10-31,20028,3,2,Pack,7,637.98,0,0
2025-10-31,20029,3,27,Pack,10,1220.0,0,0
2025-10-31,20030,3,9,Pack,14,221.76,0,0
2025-10-31,20031,3,14,Pack,8,744.16,0,0
2025-10-31,20032,3,17,Pack,4,458.68,0,0
2025-10-31,20033,3,9,Pack,12,190.08,0,0
2025-10-31,20034,3,12,Pack,8,726.8,0,0
2025-10-31,19964,3,9,Dispatch,4,63.36,0,4
2025-10-31,19965,3,4,Dispatch,21,2544.78,0,21
2025-10-31,19966,3,25,Dispatch,6,121.8,0,6
2025-10-31,19967,3,5,Dispatch,5,43.55,0,5
2025-10-31,19968,3,26,Dispatch,11,948.53,0,11
2025-10-31,19969,3,18,Dispatch,19,1376.17,0,19
2025-10-31,19971,3,3,Dispatch,4,210.12,0,4
2025-10-31,19972,3,7,Dispatch,15,1315.65,0,15
2025-10-31,19973,3,17,Dispatch,10,1146.7,0,10
2025-10-31,19974,3,31,Dispatch,19,631.75,0,19
2025-10-31,19975,3,28,Dispatch,6,94.02,0,6
2025-10-31,19976,3,20,Dispatch,20,1813.4,0,20
2025-10-31,19977,3,11,Dispatch,5,414.1,0,5
2025-10-31,19978,3,26,Dispatch,13,1120.99,0,13
2025-10-31,19979,3,9,Dispatch,3,47.52,0,3
2025-10-31,19980,3,11,Dispatch,14,1159.48,0,14
2025-10-31,19981,3,9,Dispatch,12,190.08,0,12
2025-10-31,19982,3,28,Dispatch,22,344.74,0,22
2025-10-31,19983,3,14,Dispatch,5,465.1,0,5
2025-11-30,20792,1,17,Pick,2,229.34,2,18
2025-11-30,20933,1,21,Pick,7,231.98,0,28
2025-11-30,20941,1,21,Pick,14,463.96,0,56
2025-11-30,20946,1,21,Pick,5,165.7,0,20
2025-11-30,20984,1,17,Pick,12,1376.04,0,36
2025-11-30,20987,1,17,Pick,3,344.01,0,9
2025-11-30,21038,1,17,Pick,9,1032.03,0,18
2025-11-30,21044,1,21,Pick,7,231.98,0,14
2025-11-30,21047,1,27,Pick,1,122.0,0,2
2025-11-30,21048,1,5,Pick,20,174.2,0,40
2025-11-30,21049,1,26,Pick,12,1034.76,0,24
2025-11-30,20943,1,30,Pack,21,974.61,0,84
2025-11-30,20944,1,5,Pack,12,104.52,0,48
2025-11-30,20945,1,1,Pack,15,1797.9,0,60
2025-11-30,20947,1,19,Pack,21,443.94,0,84
2025-11-30,20948,1,13,Pack,18,2042.28,0,72
2025-11-30,20985,1,5,Pack,14,121.94,0,42
2025-11-30,20986,1,3,Pack,16,840.48,0,48
2025-11-30,20988,1,29,Pack,22,495.22,0,66
2025-11-30,20989,1,8,Pack,10,721.5,0,30
2025-11-30,20990,1,15,Pack,6,429.78,0,18
2025-11-30,20991,1,27,Pack,17,2074.0,0,51
2025-11-30,20992,1,1,Pack,3,359.58,0,9
2025-11-30,20992,1,1,Pack,13,1558.18,0,39
2025-11-30,20993,1,25,Pack,5,101.5,0,15
2025-11-30,20994,1,20,Pack,15,1360.05,0,45
2025-11-30,20995,1,27,Pack,16,1952.0,0,48
2025-11-30,20996,1,31,Pack,11,365.75,0,33
2025-11-30,20997,1,31,Pack,10,332.5,0,30
2025-11-30,20998,1,18,Pack,8,579.44,0,24
2025-11-30,20999,1,2,Pack,15,1367.1,0,45
2025-11-30,21000,1,18,Pack,12,869.16,0,36
2025-11-30,21001,1,15,Pack,17,1217.71,0,51
2025-11-30,21035,1,30,Pack,13,603.33,0,26
2025-11-30,21036,1,26,Pack,3,258.69,0,6
2025-11-30,21037,1,1,Pack,7,839.02,0,14
2025-11-30,21039,1,28,Pack,14,219.38,0,28
2025-11-30,21040,1,12,Pack,10,908.5,0,20
2025-11-30,21041,1,22,Pack,19,552.14,0,38
2025-11-30,21042,1,4,Pack,14,1696.52,0,28
2025-11-30,21043,1,30,Pack,3,139.23,0,6
2025-11-30,21045,1,14,Pack,13,1209.26,0,26
2025-11-30,21046,1,7,Pack,19,1666.49,0,38
2025-11-30,21047,1,27,Pack,5,610.0,0,10
2025-11-30,20449,1,18,Dispatch,5,362.15,5,85
2025-11-30,20453,1,18,Dispatch,2,144.86,2,34
2025-11-30,20453,1,18,Dispatch,15,1086.45,15,255
2025-11-30,20609,1,18,Dispatch,15,1086.45,15,180
2025-11-30,20617,1,18,Dispatch,3,217.29,3,36
2025-11-30,20669,1,18,Dispatch,16,1158.88,16,176
2025-11-30,20889,1,18,Dispatch,8,579.44,8,40
2025-11-30,20891,1,18,Dispatch,5,362.15,0,25
2025-11-30,20895,1,18,Dispatch,4,289.72,0,20
2025-11-30,20931,1,12,Dispatch,15,1362.75,0,60
2025-11-30,20932,1,1,Dispatch,10,1198.6,0,40
2025-11-30,20933,1,21,Dispatch,14,463.96,0,56
2025-11-30,20934,1,23,Dispatch,18,2232.9,0,72
2025-11-30,20935,1,10,Dispatch,16,1575.52,0,64
2025-11-30,20936,1,14,Dispatch,11,1023.22,0,44
2025-11-30,20937,1,10,Dispatch,4,393.88,0,16
2025-11-30,20937,1,10,Dispatch,4,393.88,0,16
2025-11-30,20938,1,26,Dispatch,3,258.69,0,12
2025-11-30,20939,1,5,Dispatch,21,182.91,0,84
2025-11-30,20940,1,18,Dispatch,11,796.73,0,44
2025-11-30,20942,1,4,Dispatch,9,1090.62,0,36
2025-11-30,20943,1,30,Dispatch,1,46.41,0,4
2025-11-30,20472,2,21,Pick,7,231.98,7,119
2025-11-30,20531,2,21,Pick,3,99.42,3,48
2025-11-30,20697,2,21,Pick,18,596.52,18,198
2025-11-30,20741,2,21,Pick,3,99.42,3,30
2025-11-30,20950,2,21,Pick,3,99.42,0,12
2025-11-30,20954,2,21,Pick,15,497.1,0,60
2025-11-30,21010,2,13,Pick,1,113.46,0,3
2025-11-30,21018,2,13,Pick,10,1134.6,0,30
2025-11-30,21052,2,21,Pick,8,265.12,0,16
2025-11-30,21059,2,21,Pick,21,695.94,0,42
2025-11-30,20212,2,30,Pack,6,278.46,6,144
2025-11-30,20213,2,7,Pack,11,964.81,11,264
2025-11-30,20214,2,23,Pack,15,1860.75,15,360
2025-11-30,20215,2,26,Pack,6,517.38,6,144
2025-11-30,20216,2,10,Pack,19,1870.93,19,456
2025-11-30,20217,2,5,Pack,3,26.13,3,72
2025-11-30,20218,2,11,Pack,19,1573.58,19,456
2025-11-30,20219,2,30,Pack,19,881.79,19,456
2025-11-30,20220,2,9,Pack,9,142.56,9,216
2025-11-30,20261,2,13,Pack,8,907.68,8,184
2025-11-30,20262,2,11,Pack,14,1159.48,14,322
2025-11-30,20263,2,11,Pack,8,662.56,8,184
2025-11-30,20264,2,23,Pack,12,1488.6,12,276
